,Word,Ponderado
302,muerto,0.42
303,olaf scholz,0.42
304,paciente,0.42
305,preso,0.42
306,prisión,0.42
307,rebagliati,0.42
308,residente,0.42
309,tanqueta,0.42
310,tocamiento,0.42
311,victoria,0.42
312,banking,0.41
313,caída,0.41
314,costa,0.41
315,ecosistema,0.41
316,el perú,0.41
317,el salvador,0.41
318,estímulo,0.41
319,fed,0.41
320,gianfranco polastri,0.41
321,impulso,0.41
322,japón,0.41
323,ladrón,0.41
324,magnitud,0.41
325,martillo,0.41
326,miedo,0.41
327,open,0.41
328,oro,0.41
329,pizzería,0.41
330,reducción,0.41
331,robo,0.41
332,terremoto,0.41
333,tsunami,0.41
334,villa,0.41
335,acuerdo,0.4
336,américa,0.4
337,detalle,0.4
338,fallo,0.4
339,juez,0.4
340,ops,0.4
341,sinovac,0.4
342,thomas s hixson,0.4
343,acto,0.39
344,albergue,0.39
345,ancho,0.39
346,auto,0.39
347,bus,0.39
348,champions league,0.39
349,comisión de ética,0.39
350,delta,0.39
351,escuela,0.39
352,foto,0.39
353,gustavo dulanto,0.39
354,iquique,0.39
355,los chinos,0.39
356,mamá,0.39
357,mar,0.39
358,mascarilla,0.39
359,metro,0.39
360,norte,0.39
361,paso,0.39
362,presente,0.39
363,proceso,0.39
364,rímac,0.39
365,sanción,0.39
366,selección,0.39
367,sesión,0.39
368,vía evitamiento,0.39
369,xenofobia,0.39
370,ancón 1,0.38
371,celular,0.38
372,decomisan,0.38
373,droga,0.38
374,fecha,0.38
375,festividad,0.38
376,horario,0.38
377,interno,0.38
378,misa,0.38
379,señor de los milagros,0.38
380,tráfico,0.38
381,visita,0.38
382,estrategia,0.37
383,la paz,0.37
384,la verde,0.37
385,partido,0.37
386,miraflores-cercado,0.36
387,ruta,0.36
