,Word,Ponderado
303,españa,1.14
304,factor,1.14
305,herido,1.14
306,muerto,1.14
307,nangarha jalalabad,1.14
308,preocupación,1.14
309,provincia,1.14
310,respuesta,1.14
311,fenómeno,1.13
312,presidencia,1.13
313,envío,1.12
314,ministro de santa lucía philip joseph pierre,1.12
315,"gabrielle ""gabby"" petito",1.11
316,médico,1.11
317,regreso,1.11
318,respeto,1.11
319,abuso,1.1
320,pobreza,1.1
321,flota,1.09
322,robert durst,1.09
323,dosis,1.08
324,secretaria,1.08
325,subsecretario de relaciones económicas de,1.08
326,cumbre de la celac,1.07
327,equipo,1.07
328,independencia,1.07
329,ley,1.07
330,viernes,1.07
331,informe,1.06
332,migración,1.06
333,sede,1.06
334,sociedad,1.06
335,acto,1.05
336,elizabeth holmes,1.05
337,naturaleza,1.05
338,secretario,1.05
339,silicon valley,1.05
340,visión,1.05
341,capacidad,1.04
342,cumbre de,1.04
343,disposición,1.04
344,lv,1.04
345,bordo,1.03
346,dólares,1.03
347,comida,1.02
348,conferencia del secretario de relaciones exteriores de méxico,1.02
349,contrario,1.02
350,esmirna,1.02
351,miedo,1.02
352,philipp blom,1.02
353,relaciones,1.02
354,clase,1.01
355,compra,1.01
356,detenido,1.01
357,espíritu,1.01
358,gs,1.01
359,bbc extra,1.0
360,denuncia,1.0
361,golpe de estado de 2019,1.0
362,ministerio público,1.0
363,movimiento al socialismo,1.0
364,órbita,1.0
365,hecho,0.99
366,septiembre,0.99
367,casa,0.98
368,costa,0.98
369,matrimonio,0.98
370,alberto fernández,0.97
371,altercado,0.97
372,calendario,0.97
373,compromiso,0.97
374,cápsula,0.97
375,lado,0.97
376,travesía,0.97
377,hazaña,0.96
378,héroe,0.96
379,intervención,0.96
380,la de la monja catalina de erauso,0.96
381,razón,0.96
382,época,0.96
383,bebé,0.95
384,centro,0.95
385,delfín,0.95
386,diálogo,0.95
387,importación,0.95
388,ministro de asuntos,0.95
389,pareja,0.95
390,planeta,0.95
391,estabilidad,0.94
392,impacto,0.94
393,la abogada,0.94
394,recompensa,0.94
395,transformación,0.94
396,maduro,0.93
397,senado de república dominicana,0.93
398,alicia bárcena,0.92
399,aplicación,0.92
400,caribe→,0.92
401,dinastía,0.92
402,escritor,0.92
403,fútbol,0.92
404,menudo,0.92
405,biles,0.91
406,orden,0.91
407,fuente,0.9
408,fundación,0.9
