,Word,Ponderado
312,designación,3.26
313,mano,3.26
314,reforma,3.26
315,andrés lópez obrador,3.25
316,bebé,3.24
317,delincuente,3.24
318,fuego,3.24
319,reina,3.24
320,señal,3.22
321,vi,3.21
322,coordinación,3.18
323,elección,3.17
324,herido,3.17
325,delantero,3.16
326,geomalla,3.14
327,ciudad,3.12
328,josé carvallo,3.12
329,oechsle,3.12
330,aglomeración,3.1
331,congreso,3.1
332,diferencia,3.1
333,universitario,3.1
334,campamento,3.09
335,destitución,3.09
336,deportación,3.08
337,homólogo,3.08
338,cantante,3.07
339,buenos,3.06
340,regreso,3.06
341,temporada,3.06
342,2020,3.05
343,libertad,3.05
344,golazo,3.04
345,julio velarde,3.04
346,sofía franco,3.04
347,creación,3.03
348,”,3.03
349,mamá,3.02
350,solidaridad,3.02
351,transmisión,3.02
352,juego,3.01
353,capital,3.0
354,martes,2.99
355,experiencia,2.98
356,compromiso,2.97
357,exfiscal,2.97
358,ingreso,2.96
359,agosto,2.95
360,tipo,2.95
361,vecino,2.94
362,california,2.93
363,reportaje,2.93
364,kabul,2.92
365,abogado,2.91
366,falta,2.91
367,deslizamiento,2.9
368,premios emmy,2.89
369,puesto,2.89
370,autor,2.88
371,sorpresa,2.88
372,asesinato,2.87
373,cara,2.87
374,cupo,2.87
375,gabinete binacional,2.86
376,norte,2.86
377,producción,2.85
378,volante,2.85
379,origen,2.84
380,sesión,2.84
381,fútbol,2.83
382,lea,2.83
383,lee,2.83
384,bancada,2.82
385,smp,2.82
386,lucha,2.81
387,américa,2.8
388,tramo,2.78
389,empate,2.77
390,inversión,2.77
391,mls,2.77
392,organización,2.77
393,pnp,2.77
394,ciudad de méxico,2.76
395,exitosaperú,2.76
396,instancia,2.76
397,netflix,2.76
398,pelé,2.76
399,áncash,2.76
400,tierra,2.74
401,unión europea,2.74
402,camino,2.73
403,error,2.73
404,manifestación,2.72
405,peso,2.72
406,declaración,2.7
407,emergencia,2.7
408,ganador,2.69
409,informe,2.69
410,razón,2.69
411,entérate,2.68
412,escenario,2.68
413,vivencia,2.68
414,/cc,2.66
415,aquí,2.66
416,ayuda,2.66
417,contra,2.65
418,viernes,2.65
419,beso,2.64
420,evento,2.64
421,informándote,2.64
422,través,2.64
423,dinero,2.63
424,esfuerzo,2.63
425,nieta,2.63
426,rusia,2.63
427,lima metropolitana,2.62
428,cumpleaños,2.61
429,haití,2.61
430,ligue 1,2.61
431,violación,2.61
432,competencia,2.6
433,dina boluarte,2.6
434,sueldo,2.6
435,américa latina y el caribe,2.59
436,boca juniors,2.59
437,laliga,2.59
438,muerto,2.59
439,tecnología,2.59
440,fraude,2.58
441,bono,2.56
442,identidad,2.56
443,atentado,2.55
444,ejercicio,2.55
445,el caribe,2.55
446,juventus,2.55
447,hija,2.54
448,ministerio público,2.54
449,sinopharm,2.54
450,tv,2.52
451,submarino,2.51
452,bono yanapay perú,2.5
453,marco,2.49
454,sudamérica,2.49
455,excontralor,2.48
456,magaly medina,2.48
457,ministerio de salud,2.48
458,nicola porcella,2.48
459,dolor,2.47
460,integrante,2.46
461,vicente fernández,2.46
462,cáncer,2.45
463,espn,2.45
464,isla,2.45
465,ministra,2.45
466,obra,2.45
467,yolanda medina,2.45
468,dz,2.44
469,deudos,2.43
470,esposa,2.43
471,solo,2.42
472,unidos,2.42
473,vuelta,2.42
474,miraflores,2.41
475,fiscalía suprema,2.4
476,actividad,2.39
477,caribe,2.39
478,2019,2.38
479,cadáver,2.38
480,planta,2.38
481,realidad,2.37
482,funcionario,2.36
483,linfoma,2.36
484,segundo,2.36
485,centroamérica,2.35
486,denis moncada,2.35
487,feria metropolitana del libro lima lee,2.35
488,fichaje,2.35
489,hd,2.35
490,discurso,2.34
491,idea,2.34
492,talibán,2.34
493,pedida,2.32
494,turista,2.32
495,altura,2.31
496,gracias,2.31
497,nombre,2.31
498,protesta,2.31
499,territorio,2.31
500,favor,2.3
501,hospital,2.29
502,manchester city,2.29
