,Word,Ponderado
307,completo,0.33
308,constantinopla,0.33
309,cristiana,0.33
310,cristianismo,0.33
311,frente,0.33
312,golpe,0.33
313,griego,0.33
314,imperio otomano,0.33
315,minoría,0.33
316,población,0.33
317,tercio,0.33
318,urbe,0.33
319,vasilios meichanetsidis,0.33
320,agricultor,0.32
321,agua,0.32
322,campo,0.32
323,isla,0.32
324,mar,0.32
325,penetración,0.32
326,trabajo,0.32
327,estrategia,0.31
328,experto,0.31
329,funcionario,0.31
330,objetivo,0.31
331,pese,0.31
332,política,0.31
