,Word,Ponderado
302,link,0.73
303,parlamentaria,0.73
304,recuperación,0.73
305,situación,0.73
306,callao,0.72
307,cas,0.72
308,etapa,0.72
309,expresión,0.72
310,lugar,0.72
311,pedido,0.72
312,prueba,0.72
313,2020,0.71
314,ciudadano,0.71
315,comisaría,0.71
316,contagio,0.71
317,contra,0.71
318,defensa,0.71
319,distrito,0.71
320,embarazo,0.71
321,gisela valcárcel,0.71
322,inmunización,0.71
323,mensajes,0.71
324,muestra,0.71
325,niña,0.71
326,odio,0.71
327,pm,0.71
328,pregunta,0.71
329,privilegio,0.71
330,recomendación,0.71
331,regalía,0.71
332,un mundo donde se garantice la vida de seres humanos,0.71
333,último combate,0.71
334,carlos ánderson,0.7
335,comisión,0.7
336,delito,0.7
337,gobernador,0.7
338,susel paredes,0.7
339,uso,0.7
340,volcán,0.7
341,atención,0.69
342,consulta,0.69
343,economía,0.69
344,habeas,0.69
345,medida,0.69
346,nacionalización,0.69
347,partir,0.69
348,rabia,0.69
349,reporte,0.69
350,vínculo,0.69
351,cambio de canal,0.68
352,cargo,0.68
353,cit,0.68
354,comisión de ética,0.68
355,liderazgo,0.68
356,piloto,0.68
357,pronunciamiento,0.68
358,adulto,0.67
359,covid-19 minsa,0.67
360,el perú,0.67
361,horario,0.67
362,investigación,0.67
363,marleny,0.67
364,mtc,0.67
365,punto,0.67
366,viceministro rosell,0.67
367,2018,0.66
368,activo,0.66
369,agresión,0.66
370,américa latina,0.66
371,arte,0.66
372,cartera,0.66
373,fecha,0.66
374,masificación,0.66
375,post,0.66
376,racha,0.66
377,aporte,0.65
378,cercado,0.65
379,aarón salomón,0.64
380,alejandro tudela chopitea,0.64
381,buenos,0.64
382,canciller maúrtua,0.64
383,constitución lea,0.64
384,latinoamérica,0.64
385,midagri «pollo,0.64
386,portada,0.64
387,promesa,0.64
388,referéndum inconstitucional lea,0.64
389,revista,0.64
390,artículo,0.63
391,cannabinoide,0.63
392,cecilia aróstegui,0.63
393,cultivoasociativoperú,0.63
394,debate,0.63
395,ejecutivo,0.63
396,hijo,0.63
397,juego,0.63
398,karem roca,0.63
399,noticias mañana,0.63
400,política,0.63
401,protesta,0.63
402,richard swing,0.63
403,tala,0.63
404,tc,0.63
405,transferencia,0.63
406,banda,0.62
407,bolivia,0.62
408,calle,0.62
409,cárcel,0.62
410,especie,0.62
411,guardia,0.62
412,mario vargas llosa «el comunismo,0.62
413,ministro carrasco,0.62
414,sicarios,0.62
415,trabajador,0.62
416,yarrow,0.62
417,beca,0.61
418,conocimiento,0.61
419,devotos,0.61
420,familia,0.61
421,figura,0.61
422,giovanni arce,0.61
423,jornada,0.61
424,libre,0.61
425,magistrado,0.61
426,noticias tarde,0.61
427,paola pejovés,0.61
428,par,0.61
429,presidencia del consejo de ministros,0.61
430,restricción,0.61
431,roberto wong,0.61
432,sociedad,0.61
433,somos perú-partido morado,0.61
434,sur,0.61
435,íber maraví acción popular,0.61
436,campo,0.6
437,conare-sute,0.6
438,cusco,0.6
439,evaluación,0.6
440,habea,0.6
441,harold forsyth,0.6
442,mundo de la mula,0.6
443,bombardeo,0.59
444,ciudadanos,0.59
445,civilización,0.59
446,guevarista «fabián»,0.59
447,metro,0.59
448,papa francisco,0.59
449,plantón,0.59
450,reducción,0.59
451,s/,0.59
452,sector,0.59
453,aborto,0.58
454,ataque,0.58
455,derrota,0.58
456,firmeza,0.58
457,frontera,0.58
458,mario vargas llosa,0.58
459,mario vargas llosa «castillo,0.58
460,mini,0.58
461,poder judicial,0.58
462,primaria,0.58
463,profesor,0.58
464,sergio peña,0.58
465,uefa champions league,0.58
466,cobardía,0.57
467,contenido,0.57
468,contrato,0.57
469,luis garcía miró elguera,0.57
470,no,0.57
471,obstante,0.57
472,policía,0.57
473,un debate constituyente,0.57
474,“,0.57
475,españa,0.56
476,perú señor de los milagros,0.56
477,procesión,0.56
478,responsabilidad,0.56
479,exterior,0.55
480,lima metropolitana,0.55
481,muñoz,0.55
482,reportero,0.55
483,viceministro de salud pública,0.55
484,alcalde,0.54
485,aníbal quijano,0.54
486,atestado,0.54
487,conflicto,0.54
488,droga,0.54
489,espacio,0.54
490,evento,0.54
491,huaral,0.54
492,mi abogado no me notificó,0.54
493,partido,0.54
494,pensador,0.54
495,reinscripción,0.54
496,venta,0.54
497,energía  no,0.53
498,jefe del gabinete,0.53
499,pedro gamio,0.53
500,plan,0.53
501,subsidio,0.53
502,arma,0.52
503,celular,0.52
504,fuego,0.52
505,penal ancón,0.52
506,premier bellido,0.52
507,puente piedra,0.52
508,raúl tola entrevista,0.52
509,recluso,0.52
510,vuelo,0.52
511,bombero,0.51
512,britney spears,0.51
513,clausura,0.51
514,comisión política,0.51
515,control de drogas,0.51
516,denuncia,0.51
517,designación,0.51
518,eeuu,0.51
519,hábea,0.51
520,jaime chincha,0.51
521,jorge alania vera,0.51
522,mauricio mulder,0.51
523,municipalidad de paracas,0.51
524,otorgarán,0.51
525,patrimonio,0.51
526,pluspetrol,0.51
527,premio,0.51
528,presidencia,0.51
529,rospigliosi,0.51
530,silva,0.51
531,surco,0.51
532,tutor,0.51
533,vicaria,0.51
534,box,0.5
535,carlos prado vigil,0.5
536,centro poder judicial,0.5
537,cuidadora,0.5
538,frente único de defensa de los intereses de chumbivilcas,0.5
539,ganador,0.5
540,gerente,0.5
541,huno,0.5
542,isaac humala núñez,0.5
543,manny pacquiao,0.5
544,red almenara «no fui,0.5
545,tráfico,0.5
546,vladimir,0.5
547,órgano,0.5
548,clímaco cárdenas,0.49
549,este miércoles desde las 900 pm por tvperú,0.49
550,función,0.49
551,herido,0.49
552,santiago vinces rentería,0.49
553,ética,0.49
554,ariana lira delcore   suscríbete,0.48
555,ausencia,0.48
556,autonomía,0.48
557,ciudadanía,0.48
558,comida,0.48
559,diferencia,0.48
560,elección,0.48
561,instrumento,0.48
562,ministerio,0.48
563,método,0.48
564,proverbio,0.48
565,bachillerato,0.47
566,capacidad,0.47
567,carrasco,0.47
568,comitiva,0.47
569,defunción,0.47
570,fantasma,0.47
571,gestión,0.47
572,idea,0.47
573,lunes,0.47
574,meta,0.47
575,universidad,0.47
576,6pm laura grados,0.46
577,angioedema,0.46
578,asociaciones,0.46
579,autor,0.46
580,estreno,0.46
581,geógrafo,0.46
582,james bond,0.46
583,javier torres,0.46
584,juan silva,0.46
585,majestad,0.46
586,mercancía,0.46
587,no time to die,0.46
588,sociólogo,0.46
589,tv perú,0.46
590,acción,0.45
591,ampliación,0.45
592,asesor,0.45
593,auxiliar,0.45
594,beneficiado,0.45
595,bono yanapay,0.45
596,camioneta,0.45
597,chofer,0.45
598,congreso sesión,0.45
599,conveniencia,0.45
600,corvetto,0.45
601,falacia,0.45
602,fraude,0.45
603,gabinete ministerial,0.45
604,independencia   conoce,0.45
605,kurt,0.45
606,mecánico,0.45
607,narrativas,0.45
608,organismo,0.45
609,reconciliación,0.45
610,s/147,0.45
611,sepa,0.45
612,sicario,0.45
613,sofía franco,0.45
614,telecomunicación,0.45
615,transportes y comunicaciones,0.45
616,álvaro paz de la barra,0.45
617,bellido,0.44
618,departamento de estado  conoce,0.44
619,el caso queda en manos del,0.44
620,público,0.44
621,camino,0.43
622,cordero,0.43
623,cuál,0.43
624,desastre,0.43
625,diccionario,0.43
626,económico,0.43
627,el conocimiento debe quedar en las organizaciones sociales,0.43
628,judicial,0.43
629,madeleine osterling,0.43
630,ministerio de desarrollo e inclusión social,0.43
631,multinacional,0.43
632,poder,0.43
