,Name,KeywordsByWord
0,presidente,"['diálogo', 'previo al encuentro el jefe de estado', 'cooperación', 'méxico', 'pedro castillo', 'secretaria', 'cepal', 'bolivia', 'homólogo', 'lazo', 'presidente', 'terrorismo', 'pandemia', 'pedro castillo', 'lucha', 'vi cumbre de la comunidad de estados latinoamericanos y caribeños', 'presidente', 'participación', 'turismo', 'población', 'año', 'jornada', 'avance', 'mario carhuapoma', 'proceso', 'presidente', 'reactivación', 'economía', 'cusco', 'vacunación', 'estado', 'chile', 'sebastián piñera', 'emergencia', 'condición', 'presidente', 'república', 'celac', 'andina', 'pedro castillo', 'reunión', 'manuel lópez obrador', 'presidente', 'prensa presidencia', 'vi cumbre de', 'participación', 'onu', 'gira', 'representante', 'manuel rodríguez cuadros', 'confianza', 'pedro castillo', 'futuro', 'presidente', 'país', 'embajador', 'perú', 'unidad', 'república', 'vi cumbre de la celac', 'tv perú', 'pedro castillo', 'país', 'américa latina y el caribe', 'presidente', 'presidencia', 'república', 'celac', 'palacio nacional de méxico', 'pedro castillo', 'vi cumbre de la comunidad de estados latinoamericanos y caribeños', 'presidente', 'turismo', 'avance', 'mario carhuapoma', 'presidente', 'cusco', 'vacunación', 'relación', 'vi', 'celac', 'discriminación', 'cumbre', 'pedro castillo', 'presidente', 'país', 'perú', 'unidad', 'vi', 'celac', 'cumbre', 'pedro castillo', 'américa latina y el caribe', 'presidente', 'participación', 'mandatario', 'decena', 'cumbre celac', 'andrés manuel lópez obrador', 'región', 'presidente', 'méxico', 'celac', 'cumbre', 'andrés manuel lópez obrador', 'pedro castillo', 'encuentro', 'homólogo', 'presidente', 'participación', 'gira', 'república', 'celac', 'cumbre', 'pedro castillo', 'presidente', 'agenda', 'méxico', 'pedro castillo', 'presidente', 'vi cumbre de la comunidad de estados latinoamericanos y caribeños', 'pedro castillo', 'celac', 'presidente', 'nicolás maduro', 'paraguay', 'gobierno', 'cumbre de la celac', 'presidente', 'conversación', 'méxico', 'pedro castillo', 'presidente', 'vietnam', 'cuba', 'visita', 'presidente', 'cambio', 'mensaje', 'quiebre', 'resultado', 'vicepresidenta', 'consecuencia', 'presidente', 'cristina kirchner', 'alberto fernández', 'argentina', 'presidente', 'vicepresidenta', 'diferencia', 'nicolás maduro', 'paraguay', 'gobierno', 'cumbre de la celac', 'presidente', 'nicolás maduro', 'respuesta', 'paraguay', 'democracia', 'debate', 'presidente', 'mandatario', 'paraguay', 'maduro', 'méxico', 'celac', 'venezuela', 'cumbre', 'presidente', 'mario abdo benítez', 'andrés lópez obrador', 'pedro castillo', 'reunión', 'presidente', ""eugenio d'medina lora"", 'opinión', 'habemus', 'presidente', 'álvaro barco', 'fpf', 'revendedor', 'presidente', 'entrada', '“', 'vi cumbre', 'celac', 'terrorismo', 'pandemia', 'pedro castillo', 'lucha', 'corrupción', 'presidente', 'participación', 'deportista', 'congresista', 'renzo manyari', 'beneficio', 'comité olímpico peruano', 'presidente', 'relación', 'república', 'discriminación', 'pedro castillo', 'presidente', 'país', 'perú', 'unidad', 'vi cumbre de la celac', 'pedro castillo', 'américa latina y el caribe', 'presidente', 'república', 'méxico', 'agenda', 'pedro castillo', 'presidente', 'vi cumbre de la comunidad de estados latinoamericanos y caribeños', 'pedro castillo', 'celac', 'presidente', 'sexta cumbre de la comunidad de estados latinoamericanos', 'caribeños', 'pedro castillo', 'cumbre de la celac', 'presidente', 'nicolás maduro', 'fecha', 'paraguay', 'democracia', 'debate', 'presidente', '“', 'decisión', 'presidente', 'julio velarde', 'andrés lópez obrador', 'pedro castillo', 'presidente', 'emmen', 'equipo', 'miguel araujo', 'líder', 'presidente', 'luis lacalle', 'maduro', 'cita', 'legitimidad', 'cumbre', 'mario abdo benítez', 'presidente', 'participación', 'retiro', 'medida', 'persona', 'fiscal', 'tercio', 'poder', '/cc', 'purga', 'concentración', 'juez', 'decreto', 'presidente', 'nicolás maduro', 'objetivo', 'vi cumbre', 'latininoamericana', 'méxico', 'ciudad de méxico', 'izquierda', 'región', 'reunión', 'miguel díaz-canel', 'organismo', 'amlo', 'oea', 'presidente', 'captura', 'narcoterrorismo', 'recompensa', '/cc', 'vez', 'sorpresa', 'aterrizaje', '2020', 'país', 'presidente', 'gobierno', 'gabinete', 'argentina', 'crisis', 'presidente', 'miércoles', 'luna', 'el salvador', 'persona', 'millón', 'fin', 'manifestación', 'país', 'miel', 'presidente', 'nayib bukele', 'nicolás maduro', 'benítez', 'reconocimiento', 'presencia', 'sentido', 'maduro', 'circunstancia', 'comentario', 'cumbre', 'gobierno', 'debate', 'señor', 'presidente', '“', 'miércoles', 'luna', 'el salvador', 'persona', 'millón', 'fin', 'manifestación', 'país', 'miel', 'presidente', 'nayib bukele', 'mujer', 'palacio', 'poder', 'triunfo', 'guerra', 'cristina fernández de kirchner', 'vez', 'día', 'vice', 'argentina', 'país', 'crisis', 'presidente', 'onu', 'bolsonaro', 'vacuna', 'covid', 'martes', 'nueva york', 'honor', 'sesión', 'líder', 'orador', 'presidente', 'código', 'prueba', 'el salvador', 'matrimonio', 'propuesta', 'aborto', 'reforma', 'eutanasia', 'presidente', 'visita', 'país', 'posición', 'españa', 'feria del libro de madrid', 'artista', 'expresión', 'iván duque', 'presidente', 'derechos', 'humanos', 'díaz-canel', 'uruguay', 'presidente', 'maduro ortega', 'mandatario', 'maduro', 'fricción', 'venezuela', 'presidente', 'mario abdo benítez', 'guido bellido', 'mensaje', 'ministro', 'celac', 'pedro castillo', 'vi cumbre de la comunidad de estados latinoamericanos y caribeños', 'presidente', 'relación', 'república', 'el perú', 'discriminación', 'américa latina', 'mundo', 'video', 'pedro castillo', 'país', 'presidente', 'relación', 'el perú', 'américa latina', 'mundo', 'pedro castillo', 'país', 'presidente', 'estrategia', 'covid-19', 'república', 'sábado', 'celac', 'pedro castillo', 'lucha', 'presidente', 'problemática', 'vi cumbre de la comunidad de los estados latinoamericanos y caribeños', 'voz', 'vi cumbre de jefas', 'estado', 'méxico', 'intervención', 'jefe', 'exitosaperú', 'gobierno de la celac', 'presidente', 'castillo', 'chota', 'empresario', 'alejandro sánchez', 'tacabamba', 'perfil', 'auner vásquez', 'origen', 'hombre', 'nota', 'confianza', 'abogado', 'presidente', 'común', 'fecha', 'mandatario', 'maduro', 'fricciones', 'lugar', 'democracia', 'celac', 'ponga', 'sábado', 'reunión', 'debate', 'hora', 'presidente', 'unidad', 'castillo', 'integración', 'medio', 'estado', 'celac', 'cumbre', 'ataque', 'presidentes', 'president', 'presidente', 'participación', 'también', 'turismo', 'minsa', 'mario carhuapoma', 'pese', 'autorización', 'presidente', 'economía', 'cusco', 'essalud', 'solo', 'vacunación', 'entrevista', 'julián palacín', 'consejo directivo', 'renuncia', 'institución', 'josé távara martin', 'cargo', 'calificación', 'presidente', 'razón', 'el perú', 'pedro castillo', 'traje', 'informe', 'presidente', 'andrés lópez obrador', 'pedro castillo', 'presidente', 'sueldo', 'ministro', 'funcionario', 'perú libre', 'presidente', 'desarrollo e inclusión social dina boluarte', 'terrorista', 'república', 'responsabilidad', 'dina boluarte', 'resto', 'pedro castillo', 'cremación', 'ministra', 'presidente', 'celeridad', 'ley', 'tranquilidad', 'cambio', 'sorpresas', 'indecopi', 'instituto nacional de defensa de la competencia', 'protección de la propiedad intelectual', 'palacín', 'día', 'semana', 'julián palacín gutiérrez', 'frente', 'presidente', 'depreciación', 'sol', 'dólar', 'julio velarde', 'tendencia', 'reducción', 'chimbote', 'agosto', 'decir', 'bcr', 'línea-\xa0el', 'banco central de reserva', 'ritmo', 'baja', 'precio', 'presidente', 'nicolás maduro', 'reconocimiento', 'discurso', 'presencia', 'paraguay', 'vi cumbre de la celac', 'celac', 'mandatario mario abdo benítez', 'video', 'evento', 'sig', 'presidente', 'castillo', 'morales el perú', 'maduro', 'pedro castillo', 'traje', 'presidente', 'discurso', 'relación', 'vi cumbre de\xa0la comunidad de estados latinoamericanos y caribeños', 'sábado', 'celac', 'discriminación', '""', 'pedro castillo', 'presidente', 'atención', 'país', 'perú', 'miembro', 'comunidad de estados latinoamericanos y caribeños', 'género', 'protección', 'humanos', 'celac', 'igualdad', 'pedro castillo', 'país', 'prote', 'derechos', 'presidente', 'latina', 'relación', 'república', 'el perú', 'celac', 'discriminación', 'pedro castillo', 'presidente', 'país', 'américa', 'perú', 'relación', 'fortalecimien', 'homólogo', 'méxico', 'andrés manuel lópez obrador', 'pedro castillo', 'país', 'encuentro', 'andrés lópez obrador', 'presidente', 'viernes', 'dama', 'activ', 'república', 'méxico', 'celac', 'pedro castillo terrones', 'cumbre', 'lilia paredes', 'setiembre', 'presidente', 'consejo regional de huánuco', 'américo cárdenas quispe', 'huánuco consejero cárdenas', 'cierre', 'gobierno', 'órgano', 'presidente', 'relación', 'discriminación', 'mundo', 'castillo perú', 'país', 'presidente', 'parte', 'gira', 'estado', 'vi cumbre de la celac', 'par', 'jefe', 'pedro castillo', 'bolivia', 'gabinete', 'presidente', 'necesidad', 'género', 'protección', 'humanos', 'igualdad', 'la república', 'pedro castillo', 'diferencia', 'pueblo', 'derechos', 'presidente', 'mandatario', 'cumbre de', 'declaración', 'lv', 'presidente', 'figura', 'nguyen xuan phuc', 'sábado', 'isla', 'encuentro', 'visita', 'presidente', 'unidad', 'vi cumbre de la celac', 'mensaje', 'propuesta', 'unión europea', 'colectividad', 'región', 'presidente', 'momento', 'discurso', 'acción', 'relación', 'discriminación', 'américa latina', 'mundo', 'presidente', 'país', 'perú', 'integración', 'necesidad', 'celac', 'américa latina', 'presidente', 'fondo', 'adversidad', 'el caribe', 'tema', 'perú', 'creación', 'ddhh', 'droga', 'seguridad', 'ods', 'democracia', 'celac', 'cumplimiento', 'lucha', 'presidente', 'corrupción', 'tema', 'perú', 'esfuerzo', 'territorio', 'celac', 'presidente', 'financiamiento', 'economía', 'reactivación', 'perú', 'paraguay', 'unión', 'celac', 'pueblo', 'vocación', 'oea', 'presidente', 'reconocimiento', 'presencia', 'paraguay', 'sentido', 'cumbre', 'gobierno del señor', 'presidente', 'cambio', 'medida', 'prevención', 'intercambio', 'información', 'tragedia', 'experiencia', 'honduras', 'presidente', 'centro', 'recurso', 'mundo', 'guyana', 'crisis', 'dependencia', 'presidente', 'pueblo', 'guatemala', 'fortalecimiento', 'estadio', 'unión', 'multilateralismo', 'presidente', 'mercado', 'peso', 'libertad', 'futuro', 'ecuador', 'economía', 'presidente', 'mercado', 'peso', 'libertad', 'futuro', 'ecuador', 'economía', 'presidente', 'integración', 'comercio', 'política', 'latinoamérica', 'ecuador', 'europa', 'presidente', 'tratado', 'relación', 'vecino', 'interés', 'ecuador', 'presidente', 'integración', 'presidente', 'ecuador', 'evento', 'diferencia', 'transformación', 'democracia', 'organismo', 'interés', 'pueblo', 'bolivia', 'presidente', 'pago', 'suspensión', 'condonación', 'acuerdo', 'país', 'recurso', 'comunidad', 'bolivia', 'crisis', 'presidente', 'deuda', 'objetivo', 'vida', 'inmunización', 'pandemia', 'interés', 'bolivia', 'patente', 'presidente', 'aporte', 'vacuna', 'apoyo', 'compromiso', 'declaración', 'producción', 'reactivación', 'bolivia', 'acceso', 'presidente', 'consenso', 'foro', 'méxico', 'propuesta', 'ministro', 'estoy seguro', 'vicepresidenta', 'presidente', 'integración', 'pueblo', 'unión', 'democracia', 'institucionalidad', 'favor', 'promoción', 'presidente', 'vacuna', 'distribución', 'sábado', 'producción', 'disposición', 'presidente', 'mercado', 'mano', 'obra', 'canadá', 'continente', 'méxico', 'recurso', 'eeuu', 'américa', 'presidente', 'tratado', 'propuesta', 'vi cumbre de la', 'organismo', 'serie', 'presidente', 'llegada', 'mercado', 'canadá', 'méxico', 'eeuu', 'continente', 'presidente', 'tratado', 'unidad', 'vi cumbre de la celac', 'mensaje', 'propuesta', 'unión europea', 'colectividad', 'región', 'presidente', 'canadá', 'relación', 'ideal', 'respeto', 'méxico', 'unión europea', 'celac', 'eeuu', 'presidente', 'soberanía', 'diálogo', 'fecha', 'debate', 'presidente', '2008', 'derecha', 'caracas el comandante', 'cancún', 'brasil', 'presidente', 'entrevista', 'presidente', 'luis arce', 'acto', 'gobierno', 'jeanine áñez', 'inauguración', 'facto', 'pobreza', 'departamento', 'cumbre para la reconstrucción económica y productiva de potosí', 'presidente', 'cambio', 'ministro', 'semana', 'incertidumbre', 'gabinete', 'presidente', 'mandatario', 'cumbre de', 'declaración', 'lv', 'presidente', 'figura', 'nguyen xuan phuc', 'sábado', 'isla', 'encuentro', 'visita', 'presidente', 'integración', 'pueblo', 'unión', 'democracia', 'institucionalidad', 'favor', 'promoción', 'presidente', 'vacuna', 'distribución', 'sábado', 'producción', 'disposición', 'presidente', 'jefes de estado', 'vi cumbre de jefas', 'mandatario', 'gobierno', 'presidente', 'propuesta', 'vi cumbre de la', 'organismo', 'serie', 'presidente', 'llegada', 'unidad', 'vi cumbre de la celac', 'mensaje', 'propuesta', 'unión europea', 'colectividad', 'región', 'presidente', 'agradezco', 'desarrollo', 'intervencionismo', 'respaldo', 'estados unidos', 'cuba', 'bloqueo', 'nación', 'presidente', 'china', 'xi', 'vi cumbre de la celac', 'mensaje', 'jinping', 'presidente', 'europeo', 'riesgo', 'obligación', 'posibilidad', 'recurso', 'planeta', 'consejo', 'país', 'charles michel', 'presidente', 'cambio', 'europeo', 'historia', 'generación', 'pandemia', 'precedente', 'consejo', 'humanidad', 'lado', 'charles michel', 'presidente', 'cambio', 'ministro', 'semana', 'incertidumbre', 'gabinete', 'presidente', 'jefes de estado', 'vi cumbre de jefas', 'mandatario', 'gobierno', 'presidente', 'desarrollo', 'alianza', 'senado de república dominicana', 'república dominicana', 'fondo', 'presidente', 'creación', 'mundo', 'senado de república dominicana', 'región', 'multilaterismo', 'resto', 'presidente', 'desarrollo', 'primer', 'cumbre→', 'ministro', 'presidente', 'juan antonio biceño', 'hospitalidad', '→', 'noviembre', 'proceso', 'presidente', 'elección', 'parte', 'nación', '→', 'esfuerzo', 'camino', 'año', 'celac', 'cumbre', 'presidente', 'diálogo', 'desarrollo', 'camino', 'paz', 'apoyo', 'venezuela', 'gobierno', 'oposiciones→', 'presidente', 'resistencia', 'libertad', 'respeto', 'democracia', 'venezuela', 'revolución', 'presidente', 'proceso', 'preparación', 'cumbre  →', 'presidente', 'democracia →', 'autodeterminación', 'celac', 'intervención', 'elemento', 'presidente', 'multinacionalismo', 'paz', 'estado de derecho', 'américa latina', 'republica de surinam', 'el caribe', 'presidente', 'medida', 'cooperación', 'sistema', 'pandemia', 'nivel', 'brecha', 'atención', 'debilidad', 'presidente', '→', 'momento', 'cooperación', 'tiempo', 'solidaridad', 'presidente', '→', 'significado', 'pandemia', 'ayuda', 'crisis', 'presidente', 'medida', 'celac', 'vulnerabilidad', 'caricom →', 'presidente', 'necesidad', 'integración', 'solucionar→', 'américa latina y el caribe', 'tema', 'presidente', 'integración', '→', 'género', 'respeto', 'protección', 'américa latina', 'igualdad', 'tarea', 'pueblo', 'el caribe', 'presidente', 'pueblo', 'pandemia', 'presidente', 'problema', 'hecho', 'celac', 'tiempo', 'día', 'economía', 'presidente', 'momento', 'mano', 'difíciles→', 'presidente', 'pueblo', 'nación', 'construcción', 'presidente', 'sociedad', 'cambio', 'prevención', 'propuesta', 'víctima', 'responsable', 'climático→', 'centro', 'hincapié', 'presidente', 'creación', 'salvo', 'sálvese', 'mundo', 'pandemia', 'país', 'también→', 'resto', 'presidente', 'unión', 'fuerza→', 'problema', 'presidente', 'pueblo', 'raíz', 'américa latina y el caribe', 'conjunto', 'nación', 'desigualdad→', 'problema', 'mohamed irfaan ali', 'pobreza', 'salud', 'crisis', 'presidente', 'nacionalismo', 'vacunas→', 'caribe', 'latinoamérica', 'mohamed irfaan ali', 'víctima', 'presidente', 'batalla', 'lugar', 'cumbre', 'vacuna→', 'importancia', 'mohamed irfaan ali', 'país', 'virus', 'acceso', 'presidente', 'plan', 'cambio', 'énfasis', 'guatemala', 'vacuna', 'alimentación', 'climáticos→', 'pueblo', 'nación', 'presidente', 'cambio', 'naciones →', 'unión', 'salud', 'economía', 'solidaridad', 'nación', 'presidente', 'américa latina', 'importancia', 'pueblo', 'el caribe', 'presidente', 'gobiernos→', 'integración', 'ciudadano', 'caribe→', 'futuro', 'parte', 'presidente', 'vía', '→', 'ciudadano', 'peso', 'potencial', 'liberación', 'país', 'economía', 'presidente', 'plan', 'gracias', '→', 'cooperación', 'cumplimiento', 'gestión', 'vacunación', 'éxito', 'nación', 'presidente', '→', 'fundación', 'siglo', 'esperanza', 'lucha', 'presidente', 'bloqueo', 'unión', 'intento', 'presidente', 'pesar', 'solo', 'nación', 'bien', 'gobierno cubano', 'estado de derecho socialista', 'presidente', 'estabilidad', 'deseo', 'agradecimiento', 'presidente', 'nación', 'derecho', 'distinción', 'bien', 'alguna→', 'presidente', 'salud', 'nación', 'mas', 'naciones →', 'muestra', 'compromiso', 'declaración', 'día', 'nivel', 'confianza', 'presidente', 'país', 'nación', 'reunión', 'miembro', 'presidencia', 'los estados', 'medida', 'esfuerzo', 'fin', 'presidente', 'cabo', 'reunión', 'necesidad', '→', 'solidaridad', 'transformación', 'celac', 'pueblo', 'principio', 'presidente', 'estados →', 'necesidad', 'democracia', 'vez', 'organismo', 'contrato', 'contra', 'oea', 'presidente', 'decisión', 'país', 'facultad', 'gobierno', 'pueblo', 'terreno', 'causa', 'presidente', 'unión europea →', 'algo', 'origen', 'comunidad', 'continente', 'presidente', 'integración', 'ideal', 'américa latina', 'la celac', 'las naciones', 'instrumento', 'país', 'el caribe', 'presidente', 'gobierno de la celac →', 'vi cumbre de jefes de estado', 'presidente', 'partir', 'mes', 'alberto fernández', 'salario', 'presidente', 'propuesta', 'vi cumbre de la', 'organismo', 'serie', 'presidente', 'llegada', 'jefes de estado', 'vi cumbre de jefas', 'mandatario', 'gobierno', 'presidente', 'propuesta', 'vi cumbre de la', 'organismo', 'serie', 'presidente', 'llegada', 'cambio', 'ministro', 'semana', 'incertidumbre', 'gabinete', 'presidente', 'exposición', 'república', 'autor', 'inauguración', 'museo de antropología de méxico', 'pedro castillo', 'guamán poma de ayala', 'fotos', 'presidente', 'luis arce', 'huamán poma de ayala', 'exposición', 'república', 'museo nacional de antropología de méxico', 'autor', 'pedro castillo', 'bolivia', 'homólogo', 'hora', 'presidente', 'banco central de reserva julio velarde', 'decisión', 'pedro castillo', 'titular', 'presidente', 'gira', 'república', 'méxico', 'celac', 'marco', 'vi cumbre de la comunidad de estados latinoamericanos y caribeños', 'presidente', 'acción', 'vi cumbre de la celac', 'ciudad de méxico', 'unidos', 'tiempo', 'presidente', 'participación', 'vi cumbre de jefas', 'estado', 'república', 'vivo', 'intervención', 'jefe', 'dominicana', 'gobierno de la celac', 'presidente', 'senado', 'vi cumbre de jefas', 'estado', 'vivo', 'venezuela', 'intervención', 'jefe', 'gobierno de la celac', 'presidente', 'vi cumbre de jefas', 'estado', 'vivo', 'intervención', 'jefe', 'uruguay', 'gobierno de la celac', 'presidente', 'vi cumbre de jefas', 'surinam', 'estado', 'chan santokhi', 'vivo', 'intervención', 'jefe', 'gobierno de la celac', 'presidente', 'momento', 'discurso', 'ala', 'acción', 'relación', 'méxico', 'américa latina', 'mundo', 'país', 'presidente', 'unidad', 'integración', 'hago', 'méxico', 'empeño', 'espacio', 'pueblo', 'américa latina y el caribe', 'presidente', 'género', 'libertad', 'respeto', 'méxico', 'protección', 'humanos', 'igualdad', 'pueblo', 'derechos', 'presidente', 'vi cumbre de jefas', 'estado', 'méxico', 'intervención', 'jefe', 'gobierno de la celac', 'presidente', 'vi cumbre de jefas', 'paraguay', 'estado', 'vivo', 'intervención', 'jefe', 'gobierno de la celac', 'presidente', 'vi cumbre de jefas', 'estado', 'vivo', 'honduras', 'intervención', 'jefe', 'gobierno de la celac', 'presidente', 'estado', 'vivo', 'vi', 'intervención', 'cumbre', 'jefas', 'jefe', 'irfaan ali', 'guyana', 'gobierno de la celac', 'presidente', 'vi cumbre de jefas', 'estado', 'vivo', 'guatemala', 'intervención', 'jefe', 'gobierno de la celac', 'presidente', 'integración', 'relación', 'méxico', 'fortalecimiento', 'país', 'homólogo', 'presidente', 'vi cumbre de jefas', 'estado', 'vivo', 'intervención', 'jefe', 'ecuador', 'gobierno de la celac', 'presidente', 'vi cumbre de jefas', 'manuel díaz-canel', 'estado', 'vivo', 'intervención', 'cuba', 'jefe', 'gobierno de la celac', 'presidente', 'vi cumbre de jefas', 'estado', 'vivo', 'intervención', 'jefe', 'costa rica', 'gobierno de la celac', 'presidente', 'vi cumbre de jefas', 'estado', 'vivo', 'dl', 'intervención', 'jefe', 'bolivia', 'gobierno de la celac', 'presidente', 'estado', 'méxico', 'vi', 'cumbre', 'jefas', 'jefe', 'gobierno de la celac', 'presidente', 'vi cumbre de jefas', 'estado', 'méxico', 'sesión', 'jefe', 'gobierno de la celac', 'presidente', 'méxico', 'mandatario', 'presidente', 'legislatura', 'manos', 'promulga', 'congresista', 'pedro castillo', 'presidente']"
